country,group,year,rli,qn05,qn95,n_sp,n_gen_changes
Eastern Asia (M49),aggregated,2013,0.756345272577949923,0.735304015468621008,0.770959286373655073,,
Eastern Asia (M49),aggregated,1996,0.816872572230155969,0.810471367594712944,0.821543678713420045,,
Eastern Asia (M49),aggregated,2017,0.741289582082232945,0.711675607104347074,0.767682642478881072,,
Eastern Asia (M49),aggregated,2012,0.760053365363460909,0.739731908434337115,0.772516081716130065,,
Eastern Asia (M49),aggregated,2008,0.774025555108750041,0.763874304896603129,0.781405622680865997,,
Eastern Asia (M49),aggregated,1993,0.820796600372059038,0.815732418120763025,0.825621807128510965,,
Eastern Asia (M49),aggregated,1994,0.819886186909910886,0.814984124059209059,0.824581338157144073,,
Eastern Asia (M49),aggregated,2001,0.799523944166667055,0.791963594068963106,0.807234077498670932,,
Eastern Asia (M49),aggregated,2010,0.767879012430354946,0.754913738425334935,0.776277977087804105,,
Eastern Asia (M49),aggregated,2011,0.763783865722974076,0.747008120457136049,0.774181709563016018,,
Eastern Asia (M49),aggregated,1995,0.818388486091092049,0.813603586819335978,0.822952484188107847,,
Eastern Asia (M49),aggregated,1999,0.806855531160692974,0.799308575026202894,0.814383538291982845,,
Eastern Asia (M49),aggregated,2000,0.803555544725924165,0.796101490859107086,0.810256958553160822,,
Eastern Asia (M49),aggregated,2007,0.77786399625105207,0.768122058352070924,0.785113285554755014,,
Eastern Asia (M49),aggregated,2004,0.789043820734410928,0.780916679862270979,0.795709384518194951,,
Eastern Asia (M49),aggregated,2014,0.752268624079232118,0.72790400558781998,0.770191192017152026,,
Eastern Asia (M49),aggregated,2009,0.770745300881919171,0.757705295544899071,0.778516877073629932,,
Eastern Asia (M49),aggregated,2002,0.79605284166666701,0.78827419672156096,0.803041660599305929,,
Eastern Asia (M49),aggregated,2003,0.792142110795015952,0.785095753383628026,0.799507068270031929,,
Eastern Asia (M49),aggregated,2005,0.784570805416667016,0.776650314208333081,0.792542117002062896,,
Eastern Asia (M49),aggregated,2006,0.781116414377385992,0.77261183992195992,0.788844787280819082,,
Eastern Asia (M49),aggregated,2018,0.736963572763372987,0.703672253843650952,0.767386008264940966,,
Eastern Asia (M49),aggregated,2019,0.733584062407162896,0.697303315669443036,0.76556972181598093,,
Eastern Asia (M49),aggregated,2020,0.730078679370972927,0.688049164077212061,0.765183564087734913,,
Eastern Asia (M49),aggregated,2015,0.749000325326054983,0.721681465182967052,0.769420653570822011,,
Eastern Asia (M49),aggregated,2016,0.745088663169980014,0.716264725955719106,0.767849629992385929,,
Eastern Asia (M49),aggregated,1997,0.814278432493215965,0.807048647741607894,0.820701867403517027,,
Eastern Asia (M49),aggregated,1998,0.810790136390969196,0.803323219915014097,0.818261458287142029,,
