country,group,year,rli,qn05,qn95,n_sp,n_gen_changes
Western Asia (M49),aggregated,2007,0.841343611317367124,0.831985622539757941,0.848854699152917003,,
Western Asia (M49),aggregated,2008,0.838208070236589942,0.827884534034069919,0.846731109104098101,,
Western Asia (M49),aggregated,2018,0.811517515365428044,0.777879275294929173,0.836167792953758982,,
Western Asia (M49),aggregated,1993,0.8760604532953149,0.870983296266433005,0.88015485530470694,,
Western Asia (M49),aggregated,2019,0.808848814724777987,0.771539051015839972,0.835943876220247906,,
Western Asia (M49),aggregated,1994,0.875643171584382096,0.870894209791707063,0.879676156245848051,,
Western Asia (M49),aggregated,2017,0.814946356107882131,0.782357909502258031,0.837468976161770073,,
Western Asia (M49),aggregated,2000,0.862021980729167026,0.854926220729167019,0.869068296666666962,,
Western Asia (M49),aggregated,2020,0.806626256801986963,0.767806220183899102,0.835831792349354896,,
Western Asia (M49),aggregated,2005,0.847081268740045856,0.83894534730861392,0.854852208802083013,,
Western Asia (M49),aggregated,2006,0.844259201858522879,0.835412319267128001,0.851923860072759997,,
Western Asia (M49),aggregated,2014,0.821861848357214875,0.798903083578454076,0.838457581833961019,,
Western Asia (M49),aggregated,2016,0.816305789697905015,0.788844343312890994,0.837603623736892899,,
Western Asia (M49),aggregated,2015,0.81916963969681289,0.793719812091178034,0.837778340057225956,,
Western Asia (M49),aggregated,1997,0.87116894374999998,0.864049799739582958,0.876701723111309117,,
Western Asia (M49),aggregated,1998,0.868604867187499963,0.861542893958332945,0.87526864510416702,,
Western Asia (M49),aggregated,1999,0.864824115624999945,0.85828429755208302,0.871754474374999977,,
Western Asia (M49),aggregated,2001,0.859118705208333,0.852188912916666985,0.865462027552083013,,
Western Asia (M49),aggregated,2009,0.835803513390410147,0.82330960484591198,0.843697434423382187,,
Western Asia (M49),aggregated,2010,0.83276154651512202,0.818644768559191993,0.842093997311402997,,
Western Asia (M49),aggregated,2002,0.856298338541667037,0.848623015989583007,0.862894434895832951,,
Western Asia (M49),aggregated,2003,0.85323614583333296,0.845480727722959124,0.859985599218749952,,
Western Asia (M49),aggregated,2004,0.85043143266335397,0.84286565370233002,0.85739904973958303,,
Western Asia (M49),aggregated,2011,0.830572524870309081,0.814670093011844121,0.840381584188907849,,
Western Asia (M49),aggregated,2012,0.828098397757285887,0.809238953000450012,0.839235096091760946,,
Western Asia (M49),aggregated,2013,0.825227056843343076,0.803129652206309164,0.83892849500291411,,
Western Asia (M49),aggregated,1995,0.874739983143511979,0.869582220587709065,0.878683390565299094,,
Western Asia (M49),aggregated,1996,0.873416200004635046,0.866570187500000033,0.877744599177934126,,
