country,group,year,rli,qn05,qn95,n_sp,n_gen_changes
SIDS,aggregated,1997,0.786065167393348085,0.779210841018934119,0.792690414250492914,,
SIDS,aggregated,2002,0.770047555330438005,0.763181645942911935,0.775770894022305035,,
SIDS,aggregated,2008,0.749064665588922041,0.741685079271285796,0.756099564948004899,,
SIDS,aggregated,2017,0.719760072639904047,0.695513867375994077,0.742299117103967121,,
SIDS,aggregated,2004,0.762563246207580869,0.755728111108013967,0.768831310084681974,,
SIDS,aggregated,2006,0.755861679696969935,0.749682108418042947,0.762808783575757876,,
SIDS,aggregated,2010,0.743640722931977027,0.731503792119690965,0.749954106307817003,,
SIDS,aggregated,2020,0.709257721891745962,0.678013514028484088,0.739104790718075888,,
SIDS,aggregated,2000,0.776215745689359027,0.769672012086289103,0.783063097006997055,,
SIDS,aggregated,2014,0.729912909042347069,0.709295320571377896,0.744421616573050948,,
SIDS,aggregated,2013,0.733361168998212021,0.716392542087520012,0.745651099789468086,,
SIDS,aggregated,2012,0.736352709562577035,0.722089993859777901,0.746502273546665873,,
SIDS,aggregated,1993,0.792966748934847976,0.787450232995270949,0.800026092829068003,,
SIDS,aggregated,1994,0.791904801426602023,0.786910418573615988,0.798771729108340933,,
SIDS,aggregated,1995,0.790680574152662019,0.785128315244317032,0.796878554219802027,,
SIDS,aggregated,1996,0.788637336617057927,0.782629387984170033,0.795148275140911909,,
SIDS,aggregated,1999,0.779280536372829125,0.772778492550502127,0.786732463996647868,,
SIDS,aggregated,2001,0.772933184768234027,0.766679804301428014,0.779548741704488957,,
SIDS,aggregated,2011,0.740406050258430093,0.728027183133254985,0.747903631964267013,,
SIDS,aggregated,2018,0.716247445488569889,0.690263645379129098,0.741796829094844901,,
SIDS,aggregated,1998,0.782939364688093109,0.776139263494079135,0.790546864394929161,,
SIDS,aggregated,2003,0.766360178168237094,0.759375044416666922,0.77232132089678307,,
SIDS,aggregated,2005,0.75923011044625599,0.752869755313175903,0.765322071477007815,,
SIDS,aggregated,2007,0.752195346104388984,0.74604657758051296,0.759076886205484969,,
SIDS,aggregated,2009,0.746354219444545941,0.735958306583311961,0.752909625310563047,,
SIDS,aggregated,2015,0.726495998390132014,0.707068560661915146,0.744066658891229027,,
SIDS,aggregated,2016,0.723278433301694057,0.700484131162706025,0.742344542869710078,,
SIDS,aggregated,2019,0.712331210877189092,0.68048696560081201,0.7400251330306441,,
