country,group,year,rli,qn05,qn95,n_sp,n_gen_changes
South-eastern Asia (MDG=M49),aggregated,1993,0.829181856019847952,0.824215821625515987,0.836035663270839891,,
South-eastern Asia (MDG=M49),aggregated,2015,0.746358865969900975,0.717488419967305946,0.769231449992368921,,
South-eastern Asia (MDG=M49),aggregated,1994,0.828279712192825923,0.823565223579732053,0.834745087636972971,,
South-eastern Asia (MDG=M49),aggregated,1999,0.812871503016137087,0.804314729960330821,0.821006875056384922,,
South-eastern Asia (MDG=M49),aggregated,2000,0.808405198514077994,0.799606657554019939,0.816458027514784024,,
South-eastern Asia (MDG=M49),aggregated,2005,0.787181410134717097,0.779668101735032981,0.795563732945224977,,
South-eastern Asia (MDG=M49),aggregated,2006,0.783030474348772043,0.774882576531770062,0.790951125447118986,,
South-eastern Asia (MDG=M49),aggregated,2007,0.778531441269714075,0.769580229290501072,0.78700086710094308,,
South-eastern Asia (MDG=M49),aggregated,2008,0.775036560462756041,0.764941563733102958,0.782388059872017094,,
South-eastern Asia (MDG=M49),aggregated,2009,0.772141502015862957,0.757705079532697945,0.779075627436754958,,
South-eastern Asia (MDG=M49),aggregated,2010,0.767761723620114966,0.752262336661869035,0.775055752088159022,,
South-eastern Asia (MDG=M49),aggregated,2017,0.736924676335619977,0.705393101746732865,0.767593956681416945,,
South-eastern Asia (MDG=M49),aggregated,2018,0.73194314695662499,0.694857696121617074,0.766670525879650011,,
South-eastern Asia (MDG=M49),aggregated,2019,0.727927391149657987,0.688783108171061031,0.765215383998021026,,
South-eastern Asia (MDG=M49),aggregated,2020,0.723638796125781969,0.68037204075783897,0.764595685877924147,,
South-eastern Asia (MDG=M49),aggregated,1996,0.824325745585240965,0.817499689820714193,0.830694176392828054,,
South-eastern Asia (MDG=M49),aggregated,1997,0.821364167821609925,0.813285956404025012,0.828265183002437899,,
South-eastern Asia (MDG=M49),aggregated,1998,0.817084717861525811,0.808556926252229968,0.826143246450963042,,
South-eastern Asia (MDG=M49),aggregated,2002,0.799978366991890955,0.791767251901224989,0.807934053617946901,,
South-eastern Asia (MDG=M49),aggregated,2003,0.795555865404747875,0.787614122544067929,0.803721121138102124,,
South-eastern Asia (MDG=M49),aggregated,2014,0.750509623118456037,0.724821755415715918,0.769628892224854977,,
South-eastern Asia (MDG=M49),aggregated,2016,0.740402451178665877,0.708816324737359005,0.76785763740764601,,
South-eastern Asia (MDG=M49),aggregated,2001,0.804535786355942917,0.795930619498882108,0.812191377457455954,,
South-eastern Asia (MDG=M49),aggregated,2004,0.791392631990969209,0.783669519557635086,0.799616015117130985,,
South-eastern Asia (MDG=M49),aggregated,2011,0.764169128472640957,0.74371353208537716,0.773240801653302889,,
South-eastern Asia (MDG=M49),aggregated,2013,0.754394448981590027,0.73111973991022905,0.770909254331990978,,
South-eastern Asia (MDG=M49),aggregated,2012,0.759445282152349077,0.73791789899175797,0.771892798153247073,,
South-eastern Asia (MDG=M49),aggregated,1995,0.826613311233940884,0.821235928310577012,0.832227601957815866,,
