country,group,year,rli,qn05,qn95,n_sp,n_gen_changes
"",aggregated,2003,0.773591258262632975,0.772374016009309994,0.775122850393504925,,
"",aggregated,2014,0.765378674114335023,0.762628567760259113,0.767593998444280889,,
"",aggregated,2009,0.769296235798132111,0.767679089600570963,0.770801386552564916,,
"",aggregated,1997,0.778061241060914122,0.775640308396279066,0.780953383240609034,,
"",aggregated,1994,0.780472363301863981,0.776714474707045133,0.784633327773562095,,
"",aggregated,2010,0.768479320745172001,0.766441705839730036,0.770188756082474169,,
"",aggregated,2011,0.767648142197862149,0.765667874626540068,0.769327142085098004,,
"",aggregated,2016,0.763933140228084229,0.760883099081991032,0.766683710874004998,,
"",aggregated,1998,0.77734860033458586,0.775164950356035831,0.780117430711524062,,
"",aggregated,2002,0.774393624346542908,0.77306918389103696,0.776134332903228974,,
"",aggregated,1995,0.779566461483295892,0.776427350989754905,0.783185739051920904,,
"",aggregated,1993,0.781262795188832015,0.777034605695137048,0.785727746077879985,,
"",aggregated,2001,0.775061589755233982,0.773723550709484953,0.776978892995939141,,
"",aggregated,2004,0.772977984558676945,0.771664962013584921,0.774456523770297056,,
"",aggregated,2005,0.772257858452462087,0.770995568785560081,0.773725212416254027,,
"",aggregated,2006,0.771601339961599075,0.770031674285569068,0.772927440836589041,,
"",aggregated,2018,0.762572436158315936,0.758737261615642145,0.765646071965295993,,
"",aggregated,2007,0.770765544511548994,0.76931457601207498,0.772245635442209144,,
"",aggregated,2017,0.763324630842822982,0.760022020333558035,0.766268427464980917,,
"",aggregated,2013,0.766147291850771905,0.76366497375822584,0.768210945526433986,,
"",aggregated,2015,0.76463680760708197,0.762041442320964046,0.767125502414755078,,
"",aggregated,2019,0.761812277988632935,0.758190110047072041,0.765454916961417098,,
"",aggregated,2008,0.770041644198242836,0.768259101015449142,0.77153484409453299,,
"",aggregated,2020,0.761162772007952015,0.756763398797495102,0.765100759149031973,,
"",aggregated,1999,0.77663690402399288,0.774815287155757093,0.779178664391247944,,
"",aggregated,2012,0.766933542574603999,0.764653041721909066,0.768782647598940883,,
"",aggregated,2000,0.775773258673682076,0.774262974134957038,0.778246740181542052,,
"",aggregated,1996,0.778882587793292003,0.775992164531286943,0.782467121311684055,,
