country,group,year,rli,qn05,qn95,n_sp,n_gen_changes
"",aggregated,2015,0.772978858189465989,0.740683301552812035,0.776406691123037063,,
"",aggregated,1997,0.78780338518000792,0.773748120166142916,0.808726509856873998,,
"",aggregated,1998,0.786367208342930057,0.773814929846912913,0.808171861318342954,,
"",aggregated,1999,0.784912560813322058,0.7739029617596479,0.805430400898479948,,
"",aggregated,2000,0.783430528979738972,0.773893485558997063,0.802652202661644942,,
"",aggregated,2001,0.782131592154549082,0.773969293463762087,0.799832395385124961,,
"",aggregated,2005,0.776390801535245978,0.773857144216392956,0.78859991585812006,,
"",aggregated,2020,0.772254092094180833,0.716289704301377061,0.77711234184251099,,
"",aggregated,2006,0.775258313517550923,0.773855553590332979,0.785638682863856963,,
"",aggregated,1996,0.789242572288212041,0.773743423272919006,0.808934100151305069,,
"",aggregated,1993,0.791911064712235047,0.77355525860333596,0.809378260430485885,,
"",aggregated,1995,0.790625614305988988,0.773677452862295056,0.809194523865694126,,
"",aggregated,2002,0.780818580243904048,0.773995682972725918,0.796939013651082107,,
"",aggregated,2003,0.779143224142014978,0.773947823645097066,0.794028712330415831,,
"",aggregated,2007,0.774901763248487807,0.772293327132180019,0.782472278146754907,,
"",aggregated,2008,0.774688071767787978,0.769127708104800911,0.780039330763862115,,
"",aggregated,2009,0.774410692182607052,0.76515075548864897,0.777287304617158004,,
"",aggregated,2010,0.774021098943914021,0.761908963205083056,0.775857363791901955,,
"",aggregated,2004,0.777804488853127918,0.773971903960199104,0.791242809494282939,,
"",aggregated,2011,0.773551745943240943,0.757203106410492932,0.77592233270975608,,
"",aggregated,2013,0.773310903753012147,0.748422992323377834,0.776198819236089133,,
"",aggregated,2018,0.772533559570983908,0.724841002502306986,0.776719087153932009,,
"",aggregated,2019,0.772351909824443017,0.72220459118084801,0.776825323572367887,,
"",aggregated,2012,0.773342733953669037,0.753964309300627855,0.7762011097515219,,
"",aggregated,1994,0.791839999677060868,0.773610143480097046,0.809307279659599033,,
"",aggregated,2014,0.773126575105315017,0.744481892503719878,0.776247814815271053,,
"",aggregated,2016,0.772861306098294953,0.737125093135204912,0.776555737011842995,,
"",aggregated,2017,0.772745147335229032,0.73149744544986206,0.776619981618026922,,
