country,group,year,rli,qn05,qn95,n_sp,n_gen_changes
"",aggregated,2014,0.747232346396950908,0.738124982207847946,0.75533339273969502,,
"",aggregated,2020,0.737251587922447049,0.722157321553464127,0.749255738041191943,,
"",aggregated,2013,0.749364136143330972,0.741130799075264024,0.756148132778624027,,
"",aggregated,2009,0.756679481883217986,0.750950854262420142,0.761920889023894099,,
"",aggregated,2018,0.740636179566230957,0.728383771866925933,0.75086022788263096,,
"",aggregated,2010,0.754589204540837111,0.748568627999525837,0.760897593763064872,,
"",aggregated,1996,0.780098233399801999,0.769613065175600908,0.793166134140580015,,
"",aggregated,2008,0.758321349830584968,0.753169678217426974,0.763304650186869105,,
"",aggregated,2016,0.744186484759454148,0.73374830212083697,0.752494455461056977,,
"",aggregated,2017,0.742230774786357017,0.73120049039776791,0.751643439135902924,,
"",aggregated,1995,0.781355113814692914,0.770408584827569132,0.797271032060174023,,
"",aggregated,1998,0.776338160918083053,0.767530834020709984,0.787446442182350936,,
"",aggregated,1999,0.774867805014930022,0.766414481163025907,0.783113402031203054,,
"",aggregated,2000,0.77292116932070698,0.76535691715285703,0.78032279707923502,,
"",aggregated,2003,0.767440312380268996,0.761277956013686974,0.773197684698520016,,
"",aggregated,1997,0.778275856859827919,0.768478534505597999,0.790190595862557021,,
"",aggregated,2002,0.769536420715910996,0.762887571343275006,0.775852382142544039,,
"",aggregated,2004,0.765740853844191993,0.760015711884013956,0.77108385722198991,,
"",aggregated,2006,0.761750448216297893,0.756850032962577024,0.767053027391534026,,
"",aggregated,2012,0.750847287790835982,0.743930527958015064,0.757341384029544984,,
"",aggregated,1993,0.785266633355295007,0.772565434173784094,0.802166634839893034,,
"",aggregated,1994,0.78345144007571299,0.771663158450412889,0.800014975546814999,,
"",aggregated,2019,0.73903574974413011,0.725247662341562904,0.750139907727799149,,
"",aggregated,2001,0.77092782611924604,0.763937730795754,0.778238660965664075,,
"",aggregated,2005,0.763802525870529991,0.758343824199277039,0.769156675889049013,,
"",aggregated,2007,0.75997691047366589,0.754705902631219172,0.76487570003559302,,
"",aggregated,2015,0.745705019288740001,0.736611923434795868,0.754206135702565894,,
"",aggregated,2011,0.752506657575943039,0.746054899746437128,0.758887922864621034,,
